pokefuta_id,prefecture,city,location,address,name,lat,lng,officialUrl
206,大阪府,東大阪市,東大阪市役所,大阪府東大阪市荒本北1丁目1番1号,コイル・レアコイル,34.679788,135.601221,https://local.pokemon.jp/manhole/desc/206/
207,大阪府,東大阪市,東大阪市旭町庁舎,大阪府東大阪市旭町1番1号,ギアル・ギギアル,34.66771,135.63989,https://local.pokemon.jp/manhole/desc/207/
208,大阪府,東大阪市,東石切公園,大阪府東大阪市東石切町2丁目4番,エレキッド・クチート,34.680678,135.650788,https://local.pokemon.jp/manhole/desc/208/
209,大阪府,東大阪市,花園中央公園 花園ラグビー場前,大阪府東大阪市松原南1丁目1番,ライコウ,34.667678,135.626309,https://local.pokemon.jp/manhole/desc/209/
210,大阪府,東大阪市,花園中央公園 風望の丘,大阪府東大阪市松原南2丁目6番,トゲデマル・ワンパチ,34.669486,135.630586,https://local.pokemon.jp/manhole/desc/210/
213,埼玉県,所沢市,所沢航空記念公園（航空発祥記念館前）,埼玉県所沢市並木1-13,カイリュー,35.798734,139.471991,https://local.pokemon.jp/manhole/desc/213/
212,埼玉県,所沢市,所沢駅前,埼玉県所沢市日吉町1,ハクリュー・エアームド,35.786887,139.472881,https://local.pokemon.jp/manhole/desc/212/
211,埼玉県,所沢市,所沢市観光情報・物産館 YOT-TOKO,埼玉県所沢市松郷143-3,アーマーガア・ミニリュウ,35.797482,139.505528,https://local.pokemon.jp/manhole/desc/211/
225,千葉県,香取市,道の駅 水の郷さわら,千葉県香取市佐原イ4053-3,タネボー・ハスボー・ムクバード,35.896204,140.506419,https://local.pokemon.jp/manhole/desc/225/
224,千葉県,香取市,水郷佐原あやめパーク 入口前,千葉県香取市佐原ハ4549-1,フラージェス・ヤヤコマ,35.928206,140.523401,https://local.pokemon.jp/manhole/desc/224/
223,千葉県,香取市,伊能忠敬記念館前,千葉県香取市佐原イ1722-1,ココガラ・タイレーツ,35.888376,140.497568,https://local.pokemon.jp/manhole/desc/223/
222,千葉県,香取市,JR佐原駅 駅前広場,千葉県香取市佐原イ109-14,ガラルカモネギ,35.894417,140.493902,https://local.pokemon.jp/manhole/desc/222/
314,神奈川県,横浜市,日本丸メモリアルパーク,神奈川県横浜市西区みなとみらい2-1-1,ピカチュウ・コダック・ワンリキー,35.453319,139.631688,https://local.pokemon.jp/manhole/desc/314/
313,神奈川県,横浜市,臨港パーク周辺（ぷかりさん橋と大ホールの間）,神奈川県横浜市西区みなとみらい一丁目,ピカチュウ・ビクティニ・ゴンベ,35.458698,139.638331,https://local.pokemon.jp/manhole/desc/313/
312,神奈川県,横浜市,横浜マリンタワー前,神奈川県横浜市中区山下町14-1,ピカチュウ・ペリッパー,35.443707,139.650904,https://local.pokemon.jp/manhole/desc/312/
311,神奈川県,横浜市,赤レンガパーク周辺,神奈川県横浜市中区新港一丁目,ピカチュウ・ライチュウ,35.451037,139.644154,https://local.pokemon.jp/manhole/desc/311/
23,神奈川県,横浜市,JR桜木町駅前広場,神奈川県横浜市中区桜木町1-1,ピカチュウ,35.451167,139.631501,https://local.pokemon.jp/manhole/desc/23/
228,栃木県,宇都宮市,八幡山公園 アドベンチャーU,栃木県宇都宮市大曽2丁目地内,ボルトロス,36.57228,139.88722,https://local.pokemon.jp/manhole/desc/228/
227,栃木県,宇都宮市,道の駅うつのみや ろまんちっく村,栃木県宇都宮市新里町丙254番地,ラクライ・イワパレス,36.63422,139.83102,https://local.pokemon.jp/manhole/desc/227/
226,栃木県,宇都宮市,宇都宮駅東公園,栃木県宇都宮市元今泉5丁目10-1,エレブー・ホシガリス,36.56077,139.909489,https://local.pokemon.jp/manhole/desc/226/
413,茨城県,水戸市,偕楽園（田鶴鳴梅林付近）,茨城県水戸市見川1-1251,ジャローダ・ナットレイ・ハーデリア,36.372273,140.452358,https://local.pokemon.jp/manhole/desc/413/
412,茨城県,常陸太田市,道の駅 ひたちおおた,茨城県常陸太田市下河合町1016-1,ボーマンダ・ルチャブル,36.510672,140.525632,https://local.pokemon.jp/manhole/desc/412/
411,茨城県,つくば市,つくばエキスポセンター前,茨城県つくば市吾妻2-7-5,レックウザ,36.08581,140.110839,https://local.pokemon.jp/manhole/desc/411/
410,茨城県,筑西市,道の駅 グランテラス筑西,茨城県筑西市川澄1850,グレッグル・ハラバリー,36.322445,139.994116,https://local.pokemon.jp/manhole/desc/410/
409,茨城県,神栖市,神栖中央公園,茨城県神栖市木崎1203-9,マラカッチ・オトシドリ,35.897341,140.649095,https://local.pokemon.jp/manhole/desc/409/
152,奈良県,斑鳩町,法隆寺iセンター,奈良県斑鳩町法隆寺1丁目8番25号,エンテイ,34.60983,135.73529,https://local.pokemon.jp/manhole/desc/152/
151,奈良県,斑鳩町,県道大和高田斑鳩線沿いポケットパーク西側,奈良県斑鳩町法隆寺南1丁目2番地内,シキジカ・ヒノヤコマ,34.60826,135.73755,https://local.pokemon.jp/manhole/desc/151/
150,奈良県,斑鳩町,県道大和高田斑鳩線沿いポケットパーク東側,奈良県斑鳩町興留2丁目1番地内,チリーン・ブビィ,34.60827,135.73769,https://local.pokemon.jp/manhole/desc/150/
149,奈良県,斑鳩町,斑鳩町東公民館,奈良県斑鳩町興留5丁目5番28号,ガーディ・マダツボミ,34.60474,135.7376,https://local.pokemon.jp/manhole/desc/149/
148,奈良県,斑鳩町,JR法隆寺駅北口広場,奈良県斑鳩町興留7丁目3番地内,ドータクン・バオッキー,34.60189,135.73917,https://local.pokemon.jp/manhole/desc/148/
205,兵庫県,淡路市,パルシェ 香りの館・香りの湯,兵庫県淡路市尾崎3025-1,トリトドン・パルシェン,34.482151,134.873103,https://local.pokemon.jp/manhole/desc/205/
204,兵庫県,淡路市,北淡震災記念公園,兵庫県淡路市小倉177,ベイリーフ・フレフワン,34.550436,134.938094,https://local.pokemon.jp/manhole/desc/204/
203,兵庫県,淡路市,道の駅 あわじ,兵庫県淡路市岩屋1873-1,ルギア,34.601828,135.009441,https://local.pokemon.jp/manhole/desc/203/
346,和歌山県,那智勝浦町,大門坂観光案内所前,和歌山県那智勝浦町大字市野々3034-2,セレビィ,33.668973,135.902917,https://local.pokemon.jp/manhole/desc/346/
345,和歌山県,串本町,宇宙ふれあいホール Sora-Miru,和歌山県串本町西向359番地,ジバコイル・ピィ・リグレー,33.517997,135.823074,https://local.pokemon.jp/manhole/desc/345/
344,和歌山県,白浜町,JR白浜駅前,和歌山県白浜町堅田1474,ナミイルカ・ヤンチャム,33.675779,135.387056,https://local.pokemon.jp/manhole/desc/344/
343,和歌山県,高野町,高野山観光情報センター前,和歌山県高野町高野山357,ウーラオス,34.212091,135.583052,https://local.pokemon.jp/manhole/desc/343/
342,和歌山県,和歌山市,和歌山市役所前 城前広場,和歌山県和歌山市七番丁23,アシレーヌ・レントラー,34.2300173,135.171405,https://local.pokemon.jp/manhole/desc/342/
